CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1E_Income support,E1E_Flag,E1_Notes,E2E_Debt/contract relief,E2_Notes,E3E_Fiscal measures,E3_Notes,E4E_International support,E4_Notes,H1E_Public information campaigns,H1E_Flag,H1_Notes,H2E_Testing policy,H2_Notes,H3E_Contact tracing,H3_Notes,H4E_Emergency investment in healthcare,H4_Notes,H5E_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7E_Vaccination policy,H7E_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1E_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_NonVaccinated_ForDisplay,StringencyIndex_Vaccinated,StringencyIndex_Vaccinated_ForDisplay,StringencyIndex_SimpleAverage,StringencyIndex_SimpleAverage_ForDisplay,StringencyIndex_WeightedAverage,StringencyIndex_WeightedAverage_ForDisplay,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_NonVaccinated_ForDisplay,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_Vaccinated_ForDisplay,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_SimpleAverage_ForDisplay,GovernmentResponseIndex_WeightedAverage,GovernmentResponseIndex_WeightedAverage_ForDisplay,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_NonVaccinated_ForDisplay,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_Vaccinated_ForDisplay,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_SimpleAverage_ForDisplay,ContainmentHealthIndex_WeightedAverage,ContainmentHealthIndex_WeightedAverage_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220111,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,,,2.00,1,0.00,,0.00,,,,4.00,1.00,1.00,,1.00,0,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,406226,3347,70.70,64.81,64.81,45.37,45.37,55.09,55.09,51.07,51.07,61.46,61.46,50.52,50.52,55.99,55.99,53.73,53.73,64.88,64.88,52.38,52.38,58.63,58.63,56.04,56.04,37.50,37.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220112,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,,,2.00,1,0.00,,0.00,,,,4.00,1.00,1.00,,1.00,0,,1.00,"Jan 12, 2022: Today, the Deputy Prime Minister and Minister of Finance, the Honourable Chrystia Freeland, and the Minister of International Trade, Export Promotion, Small Business and Economic Development, the Honourable Mary Ng, announced that the repayment deadline for CEBA loans to qualify for partial loan forgiveness is being extended from December 31, 2022, to December 31, 2023, for all eligible borrowers in good standing.    This extension will support short-term economic recovery and offer greater repayment flexibility to small businesses and not-for-profit organizations, many of which are facing continued challenges due to the pandemic. Repayment on or before the new deadline of December 31, 2023, will result in loan forgiveness of up to a third of the value of the loans (meaning up to $20,000).    Outstanding loans would subsequently convert to two-year term loans with interest of 5 per cent per annum commencing on January 1, 2024, with the loans fully due by December 31, 2025.    The government is also announcing that the repayment deadline to qualify for partial forgiveness for CEBA-equivalent lending through the Regional Relief and Recovery Fund is extended to December 31, 2023.    https://archive.vn/YsBQ9",,,,,2.00,1,,1.00,,1.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,406226,3347,70.70,64.81,64.81,45.37,45.37,55.09,55.09,51.07,51.07,61.46,61.46,50.52,50.52,55.99,55.99,53.73,53.73,64.88,64.88,52.38,52.38,58.63,58.63,56.04,56.04,37.50,37.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220113,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,,,2.00,1,0.00,,0.00,,,,4.00,1.00,1.00,,1.00,0,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,406226,3347,70.70,64.81,64.81,45.37,45.37,55.09,55.09,51.07,51.07,61.46,61.46,50.52,50.52,55.99,55.99,53.73,53.73,64.88,64.88,52.38,52.38,58.63,58.63,56.04,56.04,37.50,37.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220114,1.00,1,,,,,1.00,1,"On Jan 14, the major Alberta universities announced they would remain online until the end of February. Some schools will begin transitioning students from late January on.    https://web.archive.org/web/20220118023001/https://globalnews.ca/news/8511631/alberta-universities-online-learning-covid-19-end-of-february/",2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,,,2.00,1,0.00,,0.00,,,,4.00,1.00,1.00,,1.00,0,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,406226,3347,70.70,64.81,64.81,45.37,45.37,55.09,55.09,51.07,51.07,61.46,61.46,50.52,50.52,55.99,55.99,53.73,53.73,64.88,64.88,52.38,52.38,58.63,58.63,56.04,56.04,37.50,37.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220115,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,,,2.00,1,0.00,,0.00,,,,4.00,1.00,1.00,,1.00,0,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,446430,3406,71.00,64.81,64.81,45.37,45.37,55.09,55.09,51.01,51.01,61.46,61.46,50.52,50.52,55.99,55.99,53.69,53.69,64.88,64.88,52.38,52.38,58.63,58.63,56.00,56.00,37.50,37.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220116,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,,,2.00,1,0.00,,0.00,,,,4.00,1.00,1.00,,1.00,0,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,446430,3406,71.00,64.81,64.81,45.37,45.37,55.09,55.09,51.01,51.01,61.46,61.46,50.52,50.52,55.99,55.99,53.69,53.69,64.88,64.88,52.38,52.38,58.63,58.63,56.00,56.00,37.50,37.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220117,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,0,,,,,1.00,0,"As of Jan 17, both Calgary Transit and Edmonton Transit have reduced and changed their schedules due to COVID-19 impacting staffing levels.    https://web.archive.org/web/20220118022316/https://www.calgarytransit.com/content/transit/en/home/news/temporary-service-updates-due-to-covid-19.html  https://web.archive.org/web/20220118022641/https://www.edmonton.ca/ets/general-service-alerts",0.00,,,,,,0.00,,,,,2.00,1,0.00,,0.00,,,,4.00,1.00,1.00,,1.00,0,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,446430,3406,71.00,63.89,63.89,44.44,44.44,54.17,54.17,50.08,50.08,60.94,60.94,50.00,50.00,55.47,55.47,53.17,53.17,64.29,64.29,51.79,51.79,58.04,58.04,55.42,55.42,37.50,37.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220118,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,0,,,,,1.00,0,,0.00,,,,,,0.00,,,,,2.00,1,0.00,,0.00,,,,4.00,1.00,1.00,,1.00,0,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,446430,3406,71.00,63.89,63.89,44.44,44.44,54.17,54.17,50.08,50.08,60.94,60.94,50.00,50.00,55.47,55.47,53.17,53.17,64.29,64.29,51.79,51.79,58.04,58.04,55.42,55.42,37.50,37.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220119,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,0,,,,,1.00,0,,0.00,,,,,,0.00,,,,,2.00,1,0.00,,0.00,,,,4.00,1.00,1.00,,1.00,0,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,446430,3406,71.00,63.89,63.89,44.44,44.44,54.17,54.17,50.08,50.08,60.94,60.94,50.00,50.00,55.47,55.47,53.17,53.17,64.29,64.29,51.79,51.79,58.04,58.04,55.42,55.42,37.50,37.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220120,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,0,,,,,1.00,0,,0.00,,,,,,0.00,,,,,2.00,1,0.00,,0.00,,,,4.00,1.00,1.00,,1.00,0,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,446430,3406,71.00,63.89,63.89,44.44,44.44,54.17,54.17,50.08,50.08,60.94,60.94,50.00,50.00,55.47,55.47,53.17,53.17,64.29,64.29,51.79,51.79,58.04,58.04,55.42,55.42,37.50,37.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20220121,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,0,,,,,1.00,0,,0.00,,,,,,0.00,,,,,2.00,1,0.00,,0.00,,,,4.00,1.00,1.00,,1.00,0,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,446430,3406,71.00,63.89,63.89,44.44,44.44,54.17,54.17,50.08,50.08,60.94,60.94,50.00,50.00,55.47,55.47,53.17,53.17,64.29,64.29,51.79,51.79,58.04,58.04,55.42,55.42,37.50,37.50
